DateTime_Full,Htl,Hdbt,Hc,Qve,ΣQx,Qxt,Qxm,Ncxs,Ncxm
10/20/2025 18:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 19:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 20:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 21:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 22:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 23:00,216,222.5,205,189,189,42,147,0,1
10/21/2025 0:00,216,222.5,205,164,164,42,122,0,1
10/21/2025 1:00,216,222.5,205,164,164,42,122,0,1
10/21/2025 2:00,216,222.5,205,162,162,42,120,0,1
10/21/2025 3:00,216,222.5,205,170,170,42,128,0,1
10/21/2025 4:00,216,222.5,205,168,168,42,126,0,1
10/21/2025 5:00,216,222.5,205,158,158,42,116,0,1
10/21/2025 6:00,216,222.5,205,160,160,42,118,0,1
10/21/2025 7:00,216,222.5,205,162,162,42,120,0,1
10/21/2025 8:00,215.99,222.5,205,137.78,178,42,136,0,1
10/21/2025 9:00,215.98,222.5,205,141.78,182,42,140,0,1
10/21/2025 10:00,215.97,222.5,205,151.38,191.6,42,149.6,0,1
10/21/2025 11:00,215.95,222.5,205,115.16,195.6,42,153.6,0,1
10/21/2025 12:00,215.93,222.5,205,117.56,198,42,156,0,1
10/21/2025 13:00,215.92,222.5,205,157.78,198,42,156,0,1
10/21/2025 14:00,215.91,222.5,205,157.78,198,42,156,0,1
10/21/2025 15:00,215.9,222.5,205,157.78,198,42,156,0,1
10/21/2025 16:00,215.89,222.5,205,156.78,197,41,156,0,1
10/21/2025 17:00,215.88,222.5,205,156.78,197,41,156,0,1
10/21/2025 18:00,215.87,222.5,205,156.78,197,41,156,0,1
10/21/2025 19:00,215.86,222.5,205,156.78,197,41,156,0,1
10/21/2025 20:00,215.85,222.5,205,156.78,197,41,156,0,1
10/21/2025 21:00,215.84,222.5,205,156.78,197,41,156,0,1
10/21/2025 22:00,215.83,222.5,205,156.78,197,41,156,0,1
